week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1987-03-01,39,3464219.0,42nd Street,St. James Theatre,172484.0,,30.3,,5692,1655,0.4299,8,0
1987-03-08,40,3900301.0,42nd Street,St. James Theatre,185438.0,,30.86,,6009,1655,0.4539,8,0
1987-03-15,41,4522505.0,42nd Street,St. James Theatre,209009.0,,30.02,,6962,1655,0.5258,8,0
1987-03-22,42,4644462.0,42nd Street,St. James Theatre,244401.0,,30.67,,7968,1655,0.6018,8,0
1987-03-29,43,4687880.0,42nd Street,St. James Theatre,253341.0,,30.67,,8261,1655,0.6239,8,0
1987-04-05,44,4530629.0,42nd Street,St. James Theatre,223142.0,,31.54,,7075,1655,0.5344,8,0
1987-04-12,45,4730970.0,42nd Street,St. James Theatre,219136.0,,31.68,,6917,1583,0.5462,8,0
1987-04-19,46,5483530.0,42nd Street,St. James Theatre,278714.0,,29.94,,9308,1583,0.735,8,0
1987-04-26,47,5432436.0,42nd Street,St. James Theatre,269615.0,,29.86,,9029,1583,0.713,8,0
1987-05-03,48,5127230.0,42nd Street,St. James Theatre,263410.0,,29.69,,8871,1583,0.7005,8,0
1987-05-10,49,4914884.0,42nd Street,St. James Theatre,230400.0,,29.81,,7730,1583,0.6104,8,0
1987-05-17,50,5199978.0,42nd Street,St. James Theatre,261575.0,,30.01,,8717,1583,0.6883,8,0
1987-05-24,51,4892454.0,42nd Street,St. James Theatre,275368.0,,29.62,,9297,1583,0.7341,8,0
1987-05-31,52,4308465.0,42nd Street,St. James Theatre,228068.0,,29.86,,7639,1583,0.6032,8,0
1987-06-07,1,4340887.0,42nd Street,St. James Theatre,227350.0,,29.6,,7680,1583,0.6064,8,0
1987-06-14,2,4737770.0,42nd Street,St. James Theatre,245554.0,,30.67,,8007,1583,0.6323,8,0
1987-06-21,3,4563575.0,42nd Street,St. James Theatre,221902.0,,29.71,,7469,1583,0.5898,8,0
1987-06-28,4,4849820.0,42nd Street,St. James Theatre,239858.0,,29.44,,8148,1583,0.6434,8,0
1987-07-05,5,3920868.0,42nd Street,St. James Theatre,163295.0,,29.09,,5613,1583,0.4432,8,0
1987-07-12,6,4334994.0,42nd Street,St. James Theatre,204796.0,,29.85,,6861,1583,0.5418,8,0
1987-07-19,7,4426544.0,42nd Street,St. James Theatre,242573.0,,29.81,,8138,1583,0.6426,8,0
1987-07-26,8,4389338.0,42nd Street,St. James Theatre,227085.0,,29.23,,7770,1583,0.6136,8,0
1987-08-02,9,4413979.0,42nd Street,St. James Theatre,239432.0,,28.22,,8484,1583,0.6699,8,0
1987-08-09,10,4337879.0,42nd Street,St. James Theatre,270999.0,,29.71,,9122,1583,0.7203,8,0
1987-08-16,11,4578666.0,42nd Street,St. James Theatre,275238.0,,28.64,,9609,1583,0.7588,8,0
1987-08-23,12,4561045.0,42nd Street,St. James Theatre,271118.0,,30.36,,8930,1583,0.7051,8,0
1987-08-30,13,4576528.0,42nd Street,St. James Theatre,259067.0,,29.2,,8871,1583,0.7005,8,0
1987-09-06,14,4179870.0,42nd Street,St. James Theatre,208667.0,,29.54,,7065,1583,0.5579,8,0
1987-09-13,15,3869250.0,42nd Street,St. James Theatre,194270.0,,35.32,,5500,1583,0.4343,8,0
1987-09-20,16,4258763.0,42nd Street,St. James Theatre,232265.0,,32.95,,7049,1583,0.5566,8,0
1987-09-27,17,3868942.0,42nd Street,St. James Theatre,227722.0,,31.32,,7271,1583,0.5741,8,0
1987-10-04,18,4119889.0,42nd Street,St. James Theatre,232865.0,,31.69,,7349,1583,0.5803,8,0
1987-10-11,19,4960352.0,42nd Street,St. James Theatre,276251.0,,31.83,,8679,1583,0.6853,8,0
1987-10-18,20,4931933.0,42nd Street,St. James Theatre,252953.0,,32.11,,7877,1583,0.622,8,0
1987-10-25,21,4920912.0,42nd Street,St. James Theatre,236200.0,,31.98,,7386,1583,0.5832,8,0
1987-11-01,22,4558824.0,42nd Street,St. James Theatre,164004.0,,33.08,,4958,1583,0.3915,8,0
1987-11-08,23,5103662.0,42nd Street,St. James Theatre,203311.0,,33.51,,6068,1583,0.4792,8,0
1987-11-15,24,5388812.0,42nd Street,St. James Theatre,203936.0,,31.69,,6435,1583,0.5081,8,0
1987-11-22,25,4930680.0,42nd Street,St. James Theatre,198219.0,,32.15,,6165,1583,0.4868,8,0
1987-11-29,26,6053740.0,42nd Street,St. James Theatre,269987.0,,32.27,,8366,1583,0.6606,8,0
1987-12-06,27,5187845.0,42nd Street,St. James Theatre,254225.0,,29.15,,8720,1583,0.6886,8,0
1987-12-13,28,5106747.0,42nd Street,St. James Theatre,230774.0,,29.92,,7713,1583,0.609,8,0
1987-12-20,29,4383554.0,42nd Street,St. James Theatre,159236.0,,27.8,,5728,1583,0.4523,8,0
1987-12-27,30,5187489.0,42nd Street,St. James Theatre,227033.0,,27.01,,8405,1583,0.6637,8,0
1988-01-03,31,6504789.0,42nd Street,St. James Theatre,353171.0,,31.95,,11053,1583,0.8728,8,0
1988-01-10,32,4386066.0,42nd Street,St. James Theatre,156512.0,,31.1,,5033,1583,0.3974,8,0
1988-01-17,33,4728239.0,42nd Street,St. James Theatre,166706.0,,27.78,,6002,1583,0.4739,8,0
1988-01-24,34,4402653.0,42nd Street,St. James Theatre,156312.0,,26.62,,5871,1583,0.4636,8,0
1988-01-31,35,4459187.0,42nd Street,St. James Theatre,141593.0,,27.47,,5155,1583,0.4071,8,0
1988-02-07,36,3957636.0,42nd Street,St. James Theatre,132634.0,,27.57,,4811,1583,0.3799,8,0
1988-02-14,37,4677690.0,42nd Street,St. James Theatre,215975.0,,29.94,,7214,1583,0.5696,8,0
1988-02-21,38,4812784.0,42nd Street,St. James Theatre,183857.0,,27.96,,6575,1583,0.5192,8,0
1988-02-28,39,4255362.0,42nd Street,St. James Theatre,163185.0,,27.91,,5846,1583,0.4616,8,0
1988-03-06,40,4347058.0,42nd Street,St. James Theatre,170473.0,,27.56,,6186,1583,0.4885,8,0
1988-03-13,41,4600262.0,42nd Street,St. James Theatre,181116.0,,28.37,,6384,1583,0.5041,8,0
1988-03-20,42,5286807.0,42nd Street,St. James Theatre,212884.0,,32.19,,6613,1583,0.5222,8,0
1988-03-27,43,5148458.0,42nd Street,St. James Theatre,233469.0,,26.11,,8942,1583,0.7061,8,0
1988-04-03,44,5289764.0,42nd Street,St. James Theatre,242109.0,,25.59,,9462,1583,0.7472,8,0
1988-04-10,45,5721093.0,42nd Street,St. James Theatre,262856.0,,25.51,,10303,1583,0.8136,8,0
1988-04-17,46,5451503.0,42nd Street,St. James Theatre,188901.0,,26.06,,7250,1583,0.5725,8,0
1988-04-24,47,5981867.0,42nd Street,St. James Theatre,233691.0,,27.33,,8552,1583,0.6753,8,0
1988-05-01,48,5881115.0,42nd Street,St. James Theatre,222519.0,,28.9,,7699,1583,0.6079,8,0
1988-05-08,49,6080006.0,42nd Street,St. James Theatre,219005.0,,27.47,,7972,1583,0.6295,8,0
1988-05-15,50,6258863.0,42nd Street,St. James Theatre,243810.0,,28.55,,8540,1583,0.6744,8,0
1988-05-22,51,6110585.0,42nd Street,St. James Theatre,254507.0,,27.96,,9103,1583,0.7188,8,0
1988-05-29,52,5853080.0,42nd Street,St. James Theatre,232573.0,,26.27,,8853,1583,0.6991,8,0
1988-06-05,1,5510720.0,42nd Street,St. James Theatre,198613.0,,26.73,,7429,1583,0.5866,8,0
1988-06-12,2,5828960.0,42nd Street,St. James Theatre,252701.0,,26.97,,9368,1583,0.7397,8,0
1988-06-19,3,5526255.0,42nd Street,St. James Theatre,248645.0,,25.78,,9644,1583,0.7615,8,0
1988-06-26,4,6010531.0,42nd Street,St. James Theatre,225408.0,,27.06,,8329,1583,0.6577,8,0
1988-07-03,5,5085653.0,42nd Street,St. James Theatre,213655.0,,25.36,,8424,1583,0.6652,8,0
1988-07-10,6,4693796.0,42nd Street,St. James Theatre,195193.0,,25.55,,7640,1583,0.6033,8,0
1988-07-17,7,4993184.0,42nd Street,St. James Theatre,231618.0,,25.67,,9023,1583,0.7125,8,0
1988-07-24,8,5193700.0,42nd Street,St. James Theatre,230359.0,,25.03,,9202,1583,0.7266,8,0
1988-07-31,9,5125341.0,42nd Street,St. James Theatre,231112.0,,26.3,,8788,1583,0.6939,8,0
1988-08-07,10,4869494.0,42nd Street,St. James Theatre,238615.0,,25.67,,9297,1583,0.7341,8,0
1988-08-14,11,5191733.0,42nd Street,St. James Theatre,258212.0,,26.99,,9566,1583,0.7554,8,0
1988-08-21,12,5264386.0,42nd Street,St. James Theatre,254477.0,,27.22,,9348,1583,0.7382,8,0
1988-08-28,13,5158199.0,42nd Street,St. James Theatre,227057.0,,27.26,,8329,1583,0.6577,8,0
1988-09-04,14,4753796.0,42nd Street,St. James Theatre,194897.0,,27.13,,7185,1583,0.5674,8,0
1988-09-11,15,4216717.0,42nd Street,St. James Theatre,175965.0,,27.39,,6425,1583,0.5073,8,0
1988-09-18,16,4364130.0,42nd Street,St. James Theatre,206488.0,,29.45,,7011,1583,0.5536,8,0
1988-09-25,17,4448476.0,42nd Street,St. James Theatre,186968.0,,28.17,,6637,1583,0.5241,8,0
1988-10-02,18,4444772.0,42nd Street,St. James Theatre,196443.0,,30.49,,6442,1583,0.5087,8,0
1988-10-09,19,4793418.0,42nd Street,St. James Theatre,246622.0,,28.66,,8606,1583,0.6796,8,0
1988-10-16,20,4841921.0,42nd Street,St. James Theatre,235112.0,,29.33,,8017,1583,0.6331,8,0
1988-10-23,21,4869975.0,42nd Street,St. James Theatre,234977.0,,27.86,,8434,1583,0.666,8,0
1988-10-30,22,5010241.0,42nd Street,St. James Theatre,188789.0,,26.77,,7053,1583,0.5569,8,0
1988-11-06,23,4907940.0,42nd Street,St. James Theatre,197394.0,,27.86,,7085,1583,0.5595,8,0
1988-11-13,24,5361096.0,42nd Street,St. James Theatre,225998.0,,31.04,,7281,1583,0.5749,8,0
1988-11-20,25,5093602.0,42nd Street,St. James Theatre,189455.0,,29.97,,6321,1583,0.4991,8,0
1988-11-27,26,5882334.0,42nd Street,St. James Theatre,247697.0,,29.82,,8306,1583,0.6559,8,0
1988-12-04,27,5143016.0,42nd Street,St. James Theatre,217098.0,,29.96,,7247,1583,0.5723,8,0
1988-12-11,28,5470774.0,42nd Street,St. James Theatre,233725.0,,30.78,,7593,1583,0.5996,8,0
1988-12-18,29,4879414.0,42nd Street,St. James Theatre,156160.0,,29.62,,5272,1583,0.4163,8,0
1988-12-25,30,4188079.0,42nd Street,St. James Theatre,110879.0,,29.21,,3796,1583,0.2997,8,0
1989-01-01,31,7179392.0,42nd Street,St. James Theatre,374942.0,,34.95,,10728,1583,0.8471,8,0
1989-01-08,32,4712231.0,42nd Street,St. James Theatre,203079.0,,34.01,,5972,1583,0.4716,8,0
2001-04-08,45,13176230.0,42nd Street,Ford Center for the Performing Arts,211761.0,631182.0,40.41,81.05,5240,1839,0.5699,0,5
2001-04-15,46,16068538.0,42nd Street,Ford Center for the Performing Arts,446174.0,631182.0,39.05,81.05,11427,1839,0.7767,0,8
2001-04-22,47,16539565.0,42nd Street,Ford Center for the Performing Arts,468091.0,631182.0,42.88,81.05,10916,1839,0.742,0,8
2001-04-29,48,15306809.0,42nd Street,Ford Center for the Performing Arts,494263.0,631182.0,43.79,81.05,11286,1839,0.7671,0,8
2001-05-06,49,14289082.0,42nd Street,Ford Center for the Performing Arts,418006.0,552285.0,51.48,91.05,8120,1839,0.6308,5,2
2001-05-13,50,14170585.0,42nd Street,Ford Center for the Performing Arts,611932.0,1009892.0,50.1,91.05,12214,1839,0.8302,8,0
2001-05-20,51,14439110.0,42nd Street,Ford Center for the Performing Arts,677755.0,1009892.0,55.67,91.05,12175,1839,0.8276,8,0
2001-05-27,52,14569844.0,42nd Street,Ford Center for the Performing Arts,731127.0,1009892.0,57.22,91.05,12778,1839,0.8685,8,0
2001-06-03,1,12570102.0,42nd Street,Ford Center for the Performing Arts,628672.0,1009892.0,55.53,91.05,11321,1839,0.7695,8,0
2001-06-10,2,13766975.0,42nd Street,Ford Center for the Performing Arts,806381.0,1009892.0,61.57,91.05,13097,1839,0.8902,8,0
2001-06-17,3,13283331.0,42nd Street,Ford Center for the Performing Arts,873776.0,1009892.0,65.49,91.05,13343,1839,0.9069,8,0
2001-06-24,4,13639718.0,42nd Street,Ford Center for the Performing Arts,870100.0,1009892.0,68.08,91.05,12780,1839,0.8687,8,0
2001-07-01,5,13126817.0,42nd Street,Ford Center for the Performing Arts,871664.0,1009892.0,67.42,91.05,12928,1839,0.8787,8,0
2001-07-08,6,12466476.0,42nd Street,Ford Center for the Performing Arts,802126.0,1009892.0,66.01,91.05,12151,1839,0.8259,8,0
2001-07-15,7,12982984.0,42nd Street,Ford Center for the Performing Arts,863872.0,1009892.0,68.14,91.05,12677,1839,0.8617,8,0
2001-07-22,8,13361129.0,42nd Street,Ford Center for the Performing Arts,896066.0,1009892.0,69.29,91.05,12933,1839,0.8791,8,0
2001-07-29,9,13442959.0,42nd Street,Ford Center for the Performing Arts,892096.0,1009892.0,68.48,91.05,13028,1839,0.8855,8,0
2001-08-05,10,13225935.0,42nd Street,Ford Center for the Performing Arts,888762.0,1009892.0,68.32,91.05,13008,1839,0.8842,8,0
2001-08-12,11,12837409.0,42nd Street,Ford Center for the Performing Arts,886119.0,1009892.0,68.08,91.05,13016,1839,0.8847,8,0
2001-08-19,12,12978624.0,42nd Street,Ford Center for the Performing Arts,870973.0,1009892.0,68.23,91.05,12766,1839,0.8677,8,0
2001-08-26,13,12474259.0,42nd Street,Ford Center for the Performing Arts,812745.0,1009892.0,67.27,91.05,12081,1839,0.8212,8,0
2001-09-02,14,11586225.0,42nd Street,Ford Center for the Performing Arts,838712.0,1009892.0,67.23,91.05,12475,1839,0.8479,8,0
2001-09-09,15,9603452.0,42nd Street,Ford Center for the Performing Arts,726654.0,1009892.0,65.67,91.05,11065,1839,0.7521,8,0
2001-09-16,16,3466038.0,42nd Street,Ford Center for the Performing Arts,369284.0,631183.0,62.69,91.05,5891,1839,0.6407,5,0
2001-09-23,17,7759768.0,42nd Street,Ford Center for the Performing Arts,558398.0,1009892.0,56.77,91.05,9837,1839,0.6686,8,0
2001-09-30,18,9046124.0,42nd Street,Ford Center for the Performing Arts,722844.0,1009892.0,60.09,91.05,12029,1839,0.8176,8,0
2001-10-07,19,10534195.0,42nd Street,Ford Center for the Performing Arts,799305.0,1009892.0,62.36,91.05,12818,1839,0.8713,8,0
2001-10-14,20,10848110.0,42nd Street,Ford Center for the Performing Arts,788803.0,1009892.0,61.43,91.05,12841,1839,0.8728,8,0
2001-10-21,21,11958992.0,42nd Street,Ford Center for the Performing Arts,811431.0,1009892.0,61.65,91.05,13162,1839,0.8946,8,0
2001-10-28,22,11932985.0,42nd Street,Ford Center for the Performing Arts,783123.0,1009892.0,58.91,91.05,13294,1839,0.9036,8,0
2001-11-04,23,10742747.0,42nd Street,Ford Center for the Performing Arts,639878.0,1009892.0,59.81,91.05,10698,1839,0.7272,8,0
2001-11-11,24,12213251.0,42nd Street,Ford Center for the Performing Arts,792300.0,1009892.0,62.38,91.05,12701,1839,0.8633,8,0
2001-11-18,25,11503162.0,42nd Street,Ford Center for the Performing Arts,746552.0,1009892.0,62.36,91.05,11972,1839,0.8138,8,0
2001-11-25,26,13843556.0,42nd Street,Ford Center for the Performing Arts,968797.0,1030172.0,68.17,95.0,14212,1839,0.966,8,0
2001-12-02,27,12105795.0,42nd Street,Ford Center for the Performing Arts,848011.0,1030172.0,65.31,95.0,12984,1839,0.8825,8,0
2001-12-09,28,12830717.0,42nd Street,Ford Center for the Performing Arts,907902.0,1030172.0,66.66,95.0,13620,1839,0.9258,8,0
2001-12-16,29,12219399.0,42nd Street,Ford Center for the Performing Arts,823443.0,1030172.0,67.47,95.0,12204,1839,0.8295,8,0
2001-12-23,30,12271974.0,42nd Street,Ford Center for the Performing Arts,767711.0,1030172.0,65.9,95.0,11650,1839,0.7919,8,0
2001-12-30,31,18505474.0,42nd Street,Ford Center for the Performing Arts,1233693.0,1273047.0,75.91,100.0,16253,1813,0.9961,9,0
2002-01-06,32,11977514.0,42nd Street,Ford Center for the Performing Arts,806847.0,935444.0,67.08,100.0,12028,1813,0.9478,7,0
2002-01-13,33,10915039.0,42nd Street,Ford Center for the Performing Arts,696558.0,1069078.0,63.2,100.0,11022,1813,0.7599,8,0
2002-01-20,34,10079014.0,42nd Street,Ford Center for the Performing Arts,743681.0,1069078.0,67.52,100.0,11015,1813,0.7594,8,0
2002-01-27,35,10074346.0,42nd Street,Ford Center for the Performing Arts,727363.0,1069078.0,65.25,100.0,11147,1813,0.7685,8,0
2002-02-03,36,9505849.0,42nd Street,Ford Center for the Performing Arts,619892.0,1069078.0,61.36,100.0,10103,1813,0.6966,8,0
2002-02-10,37,10327200.0,42nd Street,Ford Center for the Performing Arts,659360.0,1069078.0,64.78,100.0,10178,1813,0.7017,8,0
2002-02-17,38,11528704.0,42nd Street,Ford Center for the Performing Arts,802547.0,1069078.0,68.42,100.0,11729,1813,0.8087,8,0
2002-02-24,39,12449153.0,42nd Street,Ford Center for the Performing Arts,903868.0,1069078.0,64.31,100.0,14054,1813,0.969,8,0
2002-03-03,40,11532023.0,42nd Street,Ford Center for the Performing Arts,681137.0,1069078.0,60.35,100.0,11286,1813,0.7781,8,0
2002-03-10,41,12413310.0,42nd Street,Ford Center for the Performing Arts,751009.0,1069078.0,62.37,100.0,12041,1813,0.8302,8,0
2002-03-17,42,13006489.0,42nd Street,Ford Center for the Performing Arts,841856.0,1069078.0,62.26,100.0,13522,1813,0.9323,8,0
2002-03-24,43,13602181.0,42nd Street,Ford Center for the Performing Arts,821476.0,1069078.0,64.44,100.0,12747,1813,0.8789,8,0
2002-03-31,44,14200157.0,42nd Street,Ford Center for the Performing Arts,930406.0,1069078.0,68.17,100.0,13648,1813,0.941,8,0
2002-04-07,45,14138817.0,42nd Street,Ford Center for the Performing Arts,965528.0,1069078.0,69.64,100.0,13864,1813,0.9559,8,0
2002-04-14,46,12205485.0,42nd Street,Ford Center for the Performing Arts,761769.0,1069078.0,65.56,101.1,11619,1813,0.8011,8,0
2002-04-21,47,13510417.0,42nd Street,Ford Center for the Performing Arts,842654.0,1069078.0,66.34,101.1,12703,1813,0.8758,8,0
2002-04-28,48,13491447.0,42nd Street,Ford Center for the Performing Arts,798419.0,1069078.0,65.62,101.1,12167,1813,0.8389,8,0
2002-05-05,49,12790230.0,42nd Street,Ford Center for the Performing Arts,699657.0,1069078.0,63.8,101.1,10966,1813,0.7561,8,0
2002-05-12,50,13049217.0,42nd Street,Ford Center for the Performing Arts,715783.0,1069078.0,63.85,101.1,11211,1813,0.773,8,0
2002-05-19,51,14090794.0,42nd Street,Ford Center for the Performing Arts,776978.0,1069078.0,64.67,101.1,12015,1813,0.8284,8,0
2002-05-26,52,14433988.0,42nd Street,Ford Center for the Performing Arts,758073.0,1069078.0,62.78,101.1,12075,1813,0.8325,8,0
2002-06-02,1,12391829.0,42nd Street,Ford Center for the Performing Arts,695065.0,1069078.0,58.69,101.1,11842,1813,0.8165,8,0
2002-06-09,2,13355739.0,42nd Street,Ford Center for the Performing Arts,743173.0,1069078.0,60.6,101.1,12263,1813,0.8455,8,0
2002-06-16,3,12925410.0,42nd Street,Ford Center for the Performing Arts,731504.0,1069078.0,61.24,101.1,11944,1813,0.8235,8,0
2002-06-23,4,12884587.0,42nd Street,Ford Center for the Performing Arts,788230.0,1069078.0,60.98,101.1,12926,1813,0.8912,8,0
2002-06-30,5,12776584.0,42nd Street,Ford Center for the Performing Arts,762844.0,1069078.0,60.27,101.1,12658,1813,0.8727,8,0
2002-07-07,6,11230447.0,42nd Street,Ford Center for the Performing Arts,638718.0,1069078.0,56.72,101.1,11261,1813,0.7764,8,0
2002-07-14,7,11854809.0,42nd Street,Ford Center for the Performing Arts,705302.0,1069078.0,58.94,101.1,11966,1813,0.825,8,0
2002-07-21,8,12534444.0,42nd Street,Ford Center for the Performing Arts,728450.0,1069078.0,57.38,101.1,12696,1813,0.8753,8,0
2002-07-28,9,13128116.0,42nd Street,Ford Center for the Performing Arts,727043.0,1069078.0,59.69,101.1,12181,1813,0.8398,8,0
2002-08-04,10,13042488.0,42nd Street,Ford Center for the Performing Arts,737969.0,1069078.0,59.88,101.1,12324,1813,0.8497,8,0
2002-08-11,11,14073268.0,42nd Street,Ford Center for the Performing Arts,792653.0,1069078.0,60.53,101.1,13096,1813,0.9029,8,0
2002-08-18,12,13314770.0,42nd Street,Ford Center for the Performing Arts,748663.0,1069078.0,62.88,101.1,11907,1813,0.8209,8,0
2002-08-25,13,13101406.0,42nd Street,Ford Center for the Performing Arts,694438.0,1069078.0,59.87,101.1,11599,1813,0.7997,8,0
2002-09-01,14,13511661.0,42nd Street,Ford Center for the Performing Arts,713046.0,1069078.0,60.27,101.1,11830,1813,0.8156,8,0
2002-09-08,15,8694576.0,42nd Street,Ford Center for the Performing Arts,399685.0,1069078.0,59.82,101.1,6682,1813,0.4607,8,0
2002-09-15,16,9024915.0,42nd Street,Ford Center for the Performing Arts,418215.0,935444.0,58.54,101.1,7144,1813,0.5629,7,0
2002-09-22,17,10561346.0,42nd Street,Ford Center for the Performing Arts,638785.0,1069078.0,60.78,101.1,10510,1813,0.7246,8,0
2002-09-29,18,11848117.0,42nd Street,Ford Center for the Performing Arts,650784.0,1069078.0,62.2,101.1,10462,1813,0.7213,8,0
2002-10-06,19,12282283.0,42nd Street,Ford Center for the Performing Arts,663096.0,1069078.0,62.67,101.1,10580,1813,0.7295,8,0
2002-10-13,20,13828498.0,42nd Street,Ford Center for the Performing Arts,757039.0,1069078.0,65.85,101.1,11497,1813,0.7927,8,0
2002-10-20,21,14247900.0,42nd Street,Ford Center for the Performing Arts,730969.0,1069078.0,67.31,101.1,10859,1813,0.7487,8,0
2002-10-27,22,13826695.0,42nd Street,Ford Center for the Performing Arts,705883.0,1069078.0,63.48,101.1,11120,1813,0.7667,8,0
2002-11-03,23,12752483.0,42nd Street,Ford Center for the Performing Arts,604301.0,1069078.0,61.08,101.1,9893,1813,0.6821,8,0
2002-11-10,24,14314685.0,42nd Street,Ford Center for the Performing Arts,697612.0,1069078.0,65.49,101.1,10653,1813,0.7345,8,0
2002-11-17,25,13602096.0,42nd Street,Ford Center for the Performing Arts,613380.0,1069078.0,64.03,101.1,9580,1813,0.6605,8,0
2002-11-24,26,13625257.0,42nd Street,Ford Center for the Performing Arts,556370.0,1069078.0,62.89,101.1,8847,1813,0.61,8,0
2002-12-01,27,17796411.0,42nd Street,Ford Center for the Performing Arts,869531.0,1069078.0,71.33,101.1,12190,1813,0.8405,8,0
2002-12-08,28,16825655.0,42nd Street,Ford Center for the Performing Arts,820087.0,1069078.0,69.76,101.1,11756,1813,0.8105,8,0
2002-12-15,29,16556309.0,42nd Street,Ford Center for the Performing Arts,710892.0,1069078.0,67.66,101.1,10507,1813,0.7244,8,0
2002-12-22,30,15671546.0,42nd Street,Ford Center for the Performing Arts,621156.0,1069078.0,64.34,101.1,9654,1813,0.6656,8,0
2002-12-29,31,20498928.0,42nd Street,Ford Center for the Performing Arts,991324.0,1069078.0,74.3,101.1,13342,1813,0.9199,8,0
2003-01-05,32,17019024.0,42nd Street,Ford Center for the Performing Arts,799563.0,1069078.0,64.56,101.1,12385,1813,0.8539,8,0
2003-01-12,33,14457580.0,42nd Street,Ford Center for the Performing Arts,622047.0,1069078.0,54.97,101.1,11316,1813,0.7802,8,0
2003-01-19,34,14657246.0,42nd Street,Ford Center for the Performing Arts,678711.0,1069078.0,57.5,101.1,11804,1813,0.8138,8,0
2003-01-26,35,13035896.0,42nd Street,Ford Center for the Performing Arts,547383.0,1069078.0,52.79,101.1,10370,1813,0.715,8,0
2003-02-02,36,11523396.0,42nd Street,Ford Center for the Performing Arts,570859.0,1069078.0,53.2,101.1,10730,1813,0.7398,8,0
2003-02-09,37,12134317.0,42nd Street,Ford Center for the Performing Arts,566649.0,1069078.0,54.99,101.1,10304,1813,0.7104,8,0
2003-02-16,38,14291821.0,42nd Street,Ford Center for the Performing Arts,745861.0,1069078.0,61.16,101.1,12195,1813,0.8408,8,0
2003-02-23,39,13335615.0,42nd Street,Ford Center for the Performing Arts,639220.0,1069078.0,57.74,101.1,11071,1813,0.7633,8,0
2003-03-02,40,11437907.0,42nd Street,Ford Center for the Performing Arts,609225.0,1069078.0,53.94,101.1,11294,1813,0.7787,8,0
2003-03-09,41,5237855.0,42nd Street,Ford Center for the Performing Arts,155144.0,534539.0,47.81,101.1,3245,1813,0.4475,4,0
2003-03-16,42,12502067.0,42nd Street,Ford Center for the Performing Arts,651524.0,1069078.0,56.49,101.1,11534,1813,0.7952,8,0
2003-03-23,43,12950709.0,42nd Street,Ford Center for the Performing Arts,615530.0,1069078.0,53.83,101.1,11434,1813,0.7883,8,0
2003-03-30,44,12600850.0,42nd Street,Ford Center for the Performing Arts,603854.0,1069078.0,53.63,101.1,11259,1813,0.7763,8,0
